gene_id	gene_name	vtype	group	chrom	start_x	end_x	arm	cytoband	biotype	n_samples	vtypes	mid	win_start	win_end	A_log2r	B_log2r	diff	A_cn	B_cn
ENSG00000233502	ENSG00000233502	SNV	GroupB	2	10083781	10086101	p	2p9	lncRNA	1	SNV	10084941	10000000	11000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000233665	ENSG00000233665	SNV	GroupB	10	48976554	48993046	q	10q1	lncRNA	1	SNV	48984800	48000000	49000000	-0.4155	-0.2644	0.1511	mild loss	diploid
ENSG00000233689	ENSG00000233689	SNV	GroupB	7	69026433	69046803	q	7q1	lncRNA	1	SNV	69036618	69000000	70000000	-2.8777	-3.0000	-0.1223	deep loss / LOH	deep loss / LOH
ENSG00000233942	ENSG00000233942	SNV	GroupB	7	95471835	95473998	q	7q4	lncRNA	1	SNV	95472916	95000000	96000000	-0.2668	-1.2442	-0.9773	diploid	hemizygous loss (~1 copy)
ENSG00000234455	ENSG00000234455	SNV	GroupB	2	121081437	121088726	q	2q3	lncRNA	1	SNV	121085081	121000000	122000000	1.4455	0.5954	-0.8501	gain (~3 copies)	gain (~3 copies)
ENSG00000234597	ENSG00000234597	SNV	GroupB	2	19458220	19468961	p	2p8	lncRNA	1	SNV	19463590	19000000	20000000	-3.0000	-2.5607	0.4393	deep loss / LOH	deep loss / LOH
ENSG00000234692	ENSG00000234692	SNV	GroupB	9	115252538	115254251	q	9q8	lncRNA	1	SNV	115253394	115000000	116000000	-3.0000	-2.6899	0.3101	deep loss / LOH	deep loss / LOH
ENSG00000234716	ENSG00000234716	SNV	GroupB	7	56577848	56578866	p	7p1	processed_pseudogene	1	SNV	56578357	56000000	57000000	1.4814	2.7112	1.2298	gain (~3 copies)	high amp (≥4 copies)
ENSG00000234758	ENSG00000234758	SNV	GroupB	5	131944408	131968220	q	5q9	lncRNA	1	SNV	131956314	131000000	132000000	2.3059	2.6873	0.3814	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000235181	ENSG00000235181	SNV	GroupB	19	54551970	54552256	q	19q3	unprocessed_pseudogene	1	SNV	54552113	54000000	55000000	2.7141	3.0000	0.2859	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000235356	ENSG00000235356	SNV	GroupB	10	65271319	65315080	q	10q3	lncRNA	1	SNV	65293199	65000000	66000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000235574	ENSG00000235574	SNV	GroupB	7	27491682	27492765	p	7p4	processed_pseudogene	1	SNV	27492223	27000000	28000000	1.5227	3.0000	1.4773	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000235605	ENSG00000235605	SNV	GroupB	1	234356704	234357141	q	1q12	processed_pseudogene	1	SNV	234356922	234000000	235000000	-0.2124	0.2102	0.4227	diploid	diploid
ENSG00000235689	ENSG00000235689	SNV	GroupB	22	24006305	24008258	q	22q1	unprocessed_pseudogene	1	SNV	24007281	24000000	25000000	2.1863	3.0000	0.8137	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000235705	ENSG00000235705	SNV	GroupB	10	79507597	79510982	q	10q4	transcribed_processed_pseudogene	1	SNV	79509289	79000000	80000000	1.4965	0.6953	-0.8012	gain (~3 copies)	gain (~3 copies)
ENSG00000235713	ENSG00000235713	SNV	GroupB	7	99992397	99993050	q	7q4	unprocessed_pseudogene	1	SNV	99992723	99000000	100000000	2.5435	3.0000	0.4565	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000235994	ENSG00000235994	SNV	GroupB	6	167975924	167979776	q	6q11	lncRNA	1	SNV	167977850	167000000	168000000	-0.2119	-0.6993	-0.4874	diploid	mild loss
ENSG00000236332	ENSG00000236332	SNV	GroupB	21	27361121	27395787	q	21q2	lncRNA	1	SNV	27378454	27000000	28000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000236335	ENSG00000236335	SNV	GroupB	1	30409560	30411638	p	1p10	lncRNA	1	SNV	30410599	30000000	31000000	2.4196	-0.8328	-3.2523	high amp (≥4 copies)	mild loss
ENSG00000236453	ENSG00000236453	SNV	GroupB	7	94022833	94066661	q	7q4	lncRNA	1	SNV	94044747	94000000	95000000	-0.4443	-0.5603	-0.1160	mild loss	mild loss
ENSG00000236461	ENSG00000236461	SNV	GroupB	9	115119539	115138409	q	9q8	lncRNA	1	SNV	115128974	115000000	116000000	-3.0000	-2.6899	0.3101	deep loss / LOH	deep loss / LOH
ENSG00000236656	ENSG00000236656	SNV	GroupB	1	158474454	158494886	q	1q4	lncRNA	1	SNV	158484670	158000000	159000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000236911	ENSG00000236911	SNV	GroupB	1	207551925	207606555	q	1q9	lncRNA	1	SNV	207579240	207000000	208000000	1.5904	1.8593	0.2689	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000236938	ENSG00000236938	SNV	GroupB	7	94071759	94077157	q	7q4	lncRNA	1	SNV	94074458	94000000	95000000	-0.4443	-0.5603	-0.1160	mild loss	mild loss
ENSG00000236948	ENSG00000236948	SNV	GroupB	1	5561709	5668295	p	1p12	lncRNA	1	SNV	5615002	5000000	6000000	-1.4573	-1.1560	0.3012	hemizygous loss (~1 copy)	hemizygous loss (~1 copy)
ENSG00000237346	ENSG00000237346	SNV	GroupB	6	14391094	14393929	p	6p5	lncRNA	1	INDEL	14392511	14000000	15000000	-3.0000	-1.8177	1.1823	deep loss / LOH	deep loss / LOH
ENSG00000237378	ENSG00000237378	SNV	GroupB	13	63746741	63751080	q	13q5	protein_coding	1	INDEL,SNV	63748910	63000000	64000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000237572	ENSG00000237572	SNV	GroupB	7	63209219	63211822	q	7q1	unprocessed_pseudogene	1	SNV	63210520	63000000	64000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000237581	ENSG00000237581	SNV	GroupB	2	233946146	233955435	q	2q15	lncRNA	1	SNV	233950790	233000000	234000000	1.3231	0.6965	-0.6266	gain (~3 copies)	gain (~3 copies)
ENSG00000237590	ENSG00000237590	SNV	GroupB	10	44259602	44261813	q	10q1	lncRNA	1	SNV	44260707	44000000	45000000	-2.5262	-0.4823	2.0439	deep loss / LOH	mild loss
ENSG00000238102	ENSG00000238102	SNV	GroupB	20	7189189	7258323	p	20p3	lncRNA	1	SNV	7223756	7000000	8000000	-2.9121	-2.1935	0.7187	deep loss / LOH	deep loss / LOH
ENSG00000238176	ENSG00000238176	SNV	GroupB	10	36940109	36943932	p	10p1	lncRNA	1	SNV	36942020	36000000	37000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000238282	ENSG00000238282	SNV	GroupB	20	4475638	4525200	p	20p3	lncRNA	1	SNV	4500419	4000000	5000000	-0.4009	0.7794	1.1804	mild loss	gain (~3 copies)
ENSG00000238934	ENSG00000238934	SNV	GroupB	1	161141208	161141336	q	1q4	snoRNA	1	SNV	161141272	161000000	162000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000239254	ENSG00000239254	SNV	GroupB	7	139172516	139174266	q	7q8	processed_pseudogene	1	SNV	139173391	139000000	140000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000239395	ENSG00000239395	SNV	GroupB	1	247711813	247723764	q	1q13	protein_coding	1	SNV	247717788	247000000	248000000	0.2046	-0.0385	-0.2431	diploid	diploid
ENSG00000240521	ENSG00000240521	SNV	GroupB	3	148850933	148960112	q	3q6	lncRNA	1	SNV	148905522	148000000	149000000	-2.0520	-2.6102	-0.5582	deep loss / LOH	deep loss / LOH
ENSG00000240627	ENSG00000240627	SNV	GroupB	5	51275253	51275734	q	5q1	processed_pseudogene	1	SNV	51275493	51000000	52000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000240895	ENSG00000240895	SNV	GroupB	3	110527482	110529582	q	3q2	lncRNA	1	SNV	110528532	110000000	111000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000240980	ENSG00000240980	SNV	GroupB	2	9143166	9146106	p	2p9	lncRNA	1	SNV	9144636	9000000	10000000	2.8574	2.7609	-0.0964	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000241114	ENSG00000241114	SNV	GroupB	2	54079974	54080280	p	2p4	processed_pseudogene	1	SNV	54080127	54000000	55000000	2.5349	1.6609	-0.8740	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000241357	ENSG00000241357	SNV	GroupB	7	100435257	100436510	q	7q5	lncRNA	1	SNV	100435883	100000000	101000000	2.1645	3.0000	0.8355	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000242156	ENSG00000242156	SNV	GroupB	22	29419155	29423193	q	22q2	unprocessed_pseudogene	1	SNV	29421174	29000000	30000000	2.8715	3.0000	0.1285	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000242163	ENSG00000242163	SNV	GroupB	14	81332961	81333361	q	14q7	processed_pseudogene	1	SNV	81333161	81000000	82000000	2.5966	1.9571	-0.6395	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000242391	ENSG00000242391	SNV	GroupB	1	52881216	52881730	p	1p8	lncRNA	1	INDEL,SNV	52881473	52000000	53000000	1.2804	1.8916	0.6112	gain (~3 copies)	high amp (≥4 copies)
ENSG00000242531	ENSG00000242531	SNV	GroupB	3	122416882	122417012	q	3q4	unprocessed_pseudogene	1	SNV	122416947	122000000	123000000	1.9300	2.8608	0.9308	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000243491	ENSG00000243491	SNV	GroupB	2	9757496	9770341	p	2p9	lncRNA	1	SNV	9763918	9000000	10000000	2.8574	2.7609	-0.0964	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000243501	ENSG00000243501	SNV	GroupB	6	73209746	73263196	q	6q2	protein_coding	1	SNV	73236471	73000000	74000000	2.4869	2.9121	0.4252	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000243659	ENSG00000243659	SNV	GroupB	1	27311240	27311838	p	1p10	processed_pseudogene	1	SNV	27311539	27000000	28000000	2.3288	2.9456	0.6168	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000243888	ENSG00000243888	SNV	GroupB	9	69428248	69428721	q	9q3	lncRNA	1	SNV	69428484	69000000	70000000	-0.1164	1.5906	1.7070	diploid	high amp (≥4 copies)
ENSG00000243916	ENSG00000243916	SNV	GroupB	12	15439527	15440401	p	12p3	processed_pseudogene	1	SNV	15439964	15000000	16000000	0.5692	2.0139	1.4447	mild gain	high amp (≥4 copies)
ENSG00000248200	ENSG00000248200	SNV	GroupB	4	110146374	110147248	q	4q7	processed_pseudogene	1	SNV	110146811	110000000	111000000	0.7353	-0.0016	-0.7370	gain (~3 copies)	diploid
ENSG00000248308	ENSG00000248308	SNV	GroupB	5	20830166	20830947	p	5p3	processed_pseudogene	1	SNV	20830556	20000000	21000000	-3.0000	-1.2811	1.7189	deep loss / LOH	hemizygous loss (~1 copy)
ENSG00000248369	ENSG00000248369	SNV	GroupB	4	132435802	132447235	q	4q9	lncRNA	1	SNV	132441518	132000000	133000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000248423	ENSG00000248423	SNV	GroupB	8	15688914	15689562	p	8p3	processed_pseudogene	1	SNV	15689238	15000000	16000000	-2.2428	-1.8787	0.3641	deep loss / LOH	deep loss / LOH
ENSG00000248551	ENSG00000248551	SNV	GroupB	4	175346358	175403110	q	4q13	lncRNA	1	SNV	175374734	175000000	176000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000248600	ENSG00000248600	SNV	GroupB	5	124452277	124460552	q	5q8	lncRNA	1	SNV	124456414	124000000	125000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000248749	ENSG00000248749	SNV	GroupB	4	84371393	84380189	q	4q4	lncRNA	1	SNV	84375791	84000000	85000000	-0.3367	-1.5234	-1.1868	mild loss	deep loss / LOH
ENSG00000248853	ENSG00000248853	SNV	GroupB	5	121059244	121060953	q	5q8	processed_pseudogene	1	SNV	121060098	121000000	122000000	-2.6659	-0.0212	2.6447	deep loss / LOH	diploid
ENSG00000249008	ENSG00000249008	SNV	GroupB	4	177242539	177248773	q	4q13	lncRNA	1	SNV	177245656	177000000	178000000	-1.1555	-0.3739	0.7816	hemizygous loss (~1 copy)	mild loss
ENSG00000249016	ENSG00000249016	SNV	GroupB	5	54956235	54957846	q	5q1	lncRNA	1	SNV	54957040	54000000	55000000	-0.1960	-0.8827	-0.6867	diploid	mild loss
ENSG00000249101	ENSG00000249101	SNV	GroupB	5	98025965	98026139	q	5q5	processed_pseudogene	1	SNV	98026052	98000000	99000000	-0.7441	-1.8090	-1.0649	mild loss	deep loss / LOH
ENSG00000249235	ENSG00000249235	SNV	GroupB	4	68861332	68861610	q	4q2	unprocessed_pseudogene	1	SNV	68861471	68000000	69000000	-0.6858	-0.6956	-0.0097	mild loss	mild loss
ENSG00000249856	ENSG00000249856	SNV	GroupB	5	74917726	75023928	q	5q3	lncRNA	1	INDEL	74970827	74000000	75000000	1.2106	1.6273	0.4167	gain (~3 copies)	high amp (≥4 copies)
ENSG00000249916	ENSG00000249916	SNV	GroupB	5	122369762	122383568	q	5q8	lncRNA	1	SNV	122376665	122000000	123000000	0.7260	1.6480	0.9220	gain (~3 copies)	high amp (≥4 copies)
ENSG00000249945	ENSG00000249945	SNV	GroupB	4	175457726	175473197	q	4q13	lncRNA	1	SNV	175465461	175000000	176000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000250079	ENSG00000250079	SNV	GroupB	5	28213359	28214559	p	5p3	processed_pseudogene	1	SNV	28213959	28000000	29000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000250080	ENSG00000250080	SNV	GroupB	5	127170535	127172266	q	5q8	processed_pseudogene	1	SNV	127171400	127000000	128000000	0.5414	0.9701	0.4287	mild gain	gain (~3 copies)
ENSG00000250453	ENSG00000250453	SNV	GroupB	5	28548135	28809291	p	5p3	lncRNA	1	SNV	28678713	28000000	29000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000250497	ENSG00000250497	SNV	GroupB	4	13777377	13782157	p	4p4	lncRNA	1	SNV	13779767	13000000	14000000	0.5124	1.7575	1.2452	mild gain	high amp (≥4 copies)
ENSG00000250574	ENSG00000250574	SNV	GroupB	5	76510440	76510766	q	5q3	processed_pseudogene	1	SNV	76510603	76000000	77000000	1.5854	2.4218	0.8364	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000250615	ENSG00000250615	SNV	GroupB	5	77073881	77074520	q	5q3	lncRNA	1	SNV	77074200	77000000	78000000	2.5837	3.0000	0.4163	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000250781	ENSG00000250781	SNV	GroupB	4	42281830	42391651	p	4p1	lncRNA	1	SNV	42336740	42000000	43000000	0.6391	0.1004	-0.5387	gain (~3 copies)	diploid
ENSG00000251144	ENSG00000251144	SNV	GroupB	5	174820027	174826324	q	5q13	lncRNA	1	SNV	174823175	174000000	175000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000251177	ENSG00000251177	SNV	GroupB	4	69572391	69585527	q	4q2	unprocessed_pseudogene	1	INDEL,SNV	69578959	69000000	70000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000251239	ENSG00000251239	SNV	GroupB	17	50627032	50631940	q	17q3	lncRNA	1	SNV	50629486	50000000	51000000	2.2214	2.3894	0.1680	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000251313	ENSG00000251313	SNV	GroupB	4	9030286	9031066	p	4p5	processed_pseudogene	1	SNV	9030676	9000000	10000000	-2.4106	-3.0000	-0.5894	deep loss / LOH	deep loss / LOH
ENSG00000251378	ENSG00000251378	SNV	GroupB	7	45818582	45819097	p	7p2	unprocessed_pseudogene	1	SNV	45818839	45000000	46000000	1.3827	2.4162	1.0336	gain (~3 copies)	high amp (≥4 copies)
ENSG00000251416	ENSG00000251416	SNV	GroupB	4	177686673	177691068	q	4q13	lncRNA	1	INDEL	177688870	177000000	178000000	-1.1555	-0.3739	0.7816	hemizygous loss (~1 copy)	mild loss
ENSG00000251537	ENSG00000251537	SNV	GroupB	17	15571491	15651653	p	17p1	protein_coding	1	SNV	15611572	15000000	16000000	-0.9915	-0.7117	0.2797	mild loss	mild loss
ENSG00000252274	ENSG00000252274	SNV	GroupB	17	72818836	72818972	q	17q5	scaRNA	1	SNV	72818904	72000000	73000000	1.7650	2.2331	0.4681	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000253049	ENSG00000253049	SNV	GroupB	3	3102913	3103015	p	3p9	snoRNA	1	SNV	3102964	3000000	4000000	-0.5283	0.4632	0.9915	mild loss	mild gain
ENSG00000253220	ENSG00000253220	SNV	GroupB	8	126497385	126500440	q	8q9	lncRNA	1	SNV	126498912	126000000	127000000	-3.0000	1.4280	4.4280	deep loss / LOH	gain (~3 copies)
ENSG00000253308	ENSG00000253308	SNV	GroupB	7	27239243	27241228	p	7p4	lncRNA	1	INDEL	27240235	27000000	28000000	1.5227	3.0000	1.4773	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000253403	ENSG00000253403	SNV	GroupB	5	161687347	161689408	q	5q12	lncRNA	1	SNV	161688377	161000000	162000000	-2.2989	-0.9915	1.3074	deep loss / LOH	mild loss
ENSG00000253415	ENSG00000253415	SNV	GroupB	8	98904603	98905671	q	8q6	processed_pseudogene	1	SNV	98905137	98000000	99000000	2.0945	2.0619	-0.0326	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000253530	ENSG00000253530	SNV	GroupB	8	126506326	126522360	q	8q9	lncRNA	1	SNV	126514343	126000000	127000000	-3.0000	1.4280	4.4280	deep loss / LOH	gain (~3 copies)
ENSG00000253600	ENSG00000253600	SNV	GroupB	5	164601002	164601452	q	5q12	processed_pseudogene	1	INDEL,SNV	164601227	164000000	165000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000253776	ENSG00000253776	SNV	GroupB	5	104773641	104799772	q	5q6	lncRNA	1	SNV	104786706	104000000	105000000	-1.1525	-2.3551	-1.2027	hemizygous loss (~1 copy)	deep loss / LOH
ENSG00000253924	ENSG00000253924	SNV	GroupB	8	52294455	52301942	q	8q1	lncRNA	1	SNV	52298198	52000000	53000000	-0.4316	-0.7918	-0.3602	mild loss	mild loss
ENSG00000254043	ENSG00000254043	SNV	GroupB	8	74891151	74896302	q	8q3	lncRNA	1	SNV	74893726	74000000	75000000	-0.5005	0.8628	1.3633	mild loss	gain (~3 copies)
ENSG00000254067	ENSG00000254067	SNV	GroupB	8	39522976	39580134	p	8p1	transcribed_unitary_pseudogene	1	SNV	39551555	39000000	40000000	0.7909	1.3071	0.5162	gain (~3 copies)	gain (~3 copies)
ENSG00000254076	ENSG00000254076	SNV	GroupB	8	137696724	137698467	q	8q10	processed_pseudogene	1	SNV	137697595	137000000	138000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000254365	ENSG00000254365	SNV	GroupB	5	167287320	167294273	q	5q12	lncRNA	1	SNV	167290796	167000000	168000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000254412	ENSG00000254412	SNV	GroupB	11	49098163	49101168	p	11p1	processed_pseudogene	1	SNV	49099665	49000000	50000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000254467	ENSG00000254467	SNV	GroupB	11	123668499	123675569	q	11q8	lncRNA	1	SNV	123672034	123000000	124000000	0.5500	0.7783	0.2283	mild gain	gain (~3 copies)
ENSG00000254644	ENSG00000254644	SNV	GroupB	8	103568603	103568978	q	8q6	processed_pseudogene	1	SNV	103568790	103000000	104000000	1.3884	1.6304	0.2420	gain (~3 copies)	high amp (≥4 copies)
ENSG00000254739	ENSG00000254739	SNV	GroupB	11	528907	529659	p	11p6	lncRNA	1	SNV	529283	0	1000000	2.8783	3.0000	0.1217	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000254804	ENSG00000254804	SNV	GroupB	11	55684141	55686160	q	11q1	lncRNA	1	SNV	55685150	55000000	56000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000254817	ENSG00000254817	SNV	GroupB	8	12033646	12034612	p	8p4	unprocessed_pseudogene	1	SNV	12034129	12000000	13000000	-0.1928	-1.3213	-1.1285	diploid	hemizygous loss (~1 copy)
ENSG00000254830	ENSG00000254830	SNV	GroupB	11	98938912	98945079	q	11q5	lncRNA	1	SNV	98941995	98000000	99000000	-3.0000	-2.4430	0.5570	deep loss / LOH	deep loss / LOH
ENSG00000254850	ENSG00000254850	SNV	GroupB	11	67935558	67935926	q	11q2	processed_pseudogene	1	SNV	67935742	67000000	68000000	2.1414	2.8918	0.7504	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000254883	ENSG00000254883	SNV	GroupB	11	67744322	67744645	q	11q2	processed_pseudogene	1	SNV	67744483	67000000	68000000	2.1414	2.8918	0.7504	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000254885	ENSG00000254885	SNV	GroupB	11	79191558	79193160	q	11q3	lncRNA	1	SNV	79192359	79000000	80000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000254888	ENSG00000254888	SNV	GroupB	11	90074839	90075096	q	11q4	processed_pseudogene	1	SNV	90074967	90000000	91000000	-1.2331	-0.9535	0.2796	hemizygous loss (~1 copy)	mild loss
ENSG00000255115	ENSG00000255115	SNV	GroupB	11	77914990	77915275	q	11q3	processed_pseudogene	1	SNV	77915132	77000000	78000000	2.0017	2.2397	0.2381	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000255118	ENSG00000255118	SNV	GroupB	11	62336911	62338090	q	11q1	lncRNA	1	SNV	62337500	62000000	63000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000255174	ENSG00000255174	SNV	GroupB	8	11999087	11999468	p	8p4	processed_pseudogene	1	SNV	11999277	11000000	12000000	1.9010	2.5388	0.6378	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000255176	ENSG00000255176	SNV	GroupB	11	118636620	118638097	q	11q7	lncRNA	1	SNV	118637358	118000000	119000000	2.4533	3.0000	0.5467	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000255206	ENSG00000255206	SNV	GroupB	8	68082204	68095081	q	8q3	lncRNA	1	SNV	68088642	68000000	69000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000255214	ENSG00000255214	SNV	GroupB	11	49871826	49874067	p	11p1	unprocessed_pseudogene	1	SNV	49872946	49000000	50000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000255219	ENSG00000255219	SNV	GroupB	11	122295190	122308019	q	11q7	lncRNA	1	SNV	122301604	122000000	123000000	-0.8926	-3.0000	-2.1074	mild loss	deep loss / LOH
ENSG00000255343	ENSG00000255343	SNV	GroupB	8	143833270	143834063	q	8q10	lncRNA	1	SNV	143833666	143000000	144000000	2.6150	3.0000	0.3850	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000255532	ENSG00000255532	SNV	GroupB	11	49305714	49379488	p	11p1	transcribed_unprocessed_pseudogene	1	SNV	49342601	49000000	50000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000255556	ENSG00000255556	SNV	GroupB	8	12378679	12380265	p	8p4	processed_pseudogene	1	SNV	12379472	12000000	13000000	-0.1928	-1.3213	-1.1285	diploid	hemizygous loss (~1 copy)
ENSG00000255649	ENSG00000255649	SNV	GroupB	12	14530124	14543575	p	12p3	lncRNA	1	SNV	14536849	14000000	15000000	1.4261	2.4335	1.0075	gain (~3 copies)	high amp (≥4 copies)
ENSG00000256254	ENSG00000256254	SNV	GroupB	11	102766801	102767927	q	11q5	processed_pseudogene	1	SNV	102767364	102000000	103000000	1.9808	2.9111	0.9303	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000256281	ENSG00000256281	SNV	GroupB	11	115532322	115532953	q	11q7	lncRNA	1	SNV	115532637	115000000	116000000	2.7030	3.0000	0.2970	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000256917	ENSG00000256917	SNV	GroupB	12	68487687	68487863	q	12q4	processed_pseudogene	1	SNV	68487775	68000000	69000000	3.0000	2.8006	-0.1994	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000256951	ENSG00000256951	SNV	GroupB	15	28789199	28789486	q	15q1	transcribed_processed_pseudogene	1	SNV	28789342	28000000	29000000	0.5342	0.5856	0.0514	mild gain	gain (~3 copies)
ENSG00000257009	ENSG00000257009	SNV	GroupB	12	25585994	25592928	p	12p1	lncRNA	1	SNV	25589461	25000000	26000000	0.8518	2.8680	2.0163	gain (~3 copies)	high amp (≥4 copies)
ENSG00000257035	ENSG00000257035	SNV	GroupB	12	127624153	127626267	q	12q10	unprocessed_pseudogene	1	SNV	127625210	127000000	128000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000257522	ENSG00000257522	SNV	GroupB	14	29210986	29392048	q	14q2	lncRNA	1	SNV	29301517	29000000	30000000	-1.6119	-3.0000	-1.3881	deep loss / LOH	deep loss / LOH
ENSG00000257579	ENSG00000257579	SNV	GroupB	12	107610034	107617721	q	12q8	lncRNA	1	SNV	107613877	107000000	108000000	-0.3519	0.1291	0.4810	mild loss	diploid
ENSG00000257580	ENSG00000257580	SNV	GroupB	12	98317741	98318349	q	12q7	processed_pseudogene	1	SNV	98318045	98000000	99000000	1.7926	1.7950	0.0024	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000257639	ENSG00000257639	SNV	GroupB	16	21532945	21550373	p	16p2	unprocessed_pseudogene	1	SNV	21541659	21000000	22000000	2.8919	2.9225	0.0306	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000257700	ENSG00000257700	SNV	GroupB	12	52692605	52696788	q	12q2	lncRNA	1	INDEL,SNV	52694696	52000000	53000000	-2.3918	-1.6432	0.7486	deep loss / LOH	deep loss / LOH
ENSG00000257751	ENSG00000257751	SNV	GroupB	14	19668542	19669056	q	14q1	processed_pseudogene	1	SNV	19668799	19000000	20000000	0.0224	1.3262	1.3038	diploid	gain (~3 copies)
ENSG00000258082	ENSG00000258082	SNV	GroupB	1	234978814	234980804	q	1q12	lncRNA	1	SNV	234979809	234000000	235000000	-0.2124	0.2102	0.4227	diploid	diploid
ENSG00000258154	ENSG00000258154	SNV	GroupB	14	105112690	105112863	q	14q9	unprocessed_pseudogene	1	SNV	105112776	105000000	106000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000258170	ENSG00000258170	SNV	GroupB	12	82481118	82497560	q	12q5	lncRNA	1	SNV	82489339	82000000	83000000	1.1818	0.7108	-0.4710	gain (~3 copies)	gain (~3 copies)
ENSG00000258661	ENSG00000258661	SNV	GroupB	14	36647083	36658801	q	14q2	lncRNA	1	SNV	36652942	36000000	37000000	-1.6872	0.0180	1.7052	deep loss / LOH	diploid
ENSG00000258663	ENSG00000258663	SNV	GroupB	14	100834432	100861026	q	14q9	lncRNA	1	SNV	100847729	100000000	101000000	2.1686	1.6575	-0.5110	high amp (≥4 copies)	high amp (≥4 copies)
